out_root,dataset,group,regime,epsilon,seed,ood_method,trial_id,adv_roc_auc,adv_pr_auc,adv_fpr95,ood_roc_auc,ood_pr_auc,ood_fpr95,adv_total,adv_success,ood_total,ood_success,run_dir
out_1,nested_spheres,base_torus_one_hole_e_0.3_copy,combined,0.3,30,,trial_000009,0.410417,0.245993,0.986532,,,,300,113,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/nested_spheres/base_torus_one_hole_e_0.3_copy/runs/trials/trial_000009
out_1,nested_spheres,base_torus_one_hole_e_0.3_copy,combined,0.3,30,,trial_000010,0.455529,0.256991,0.976431,,,,300,113,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/nested_spheres/base_torus_one_hole_e_0.3_copy/runs/trials/trial_000010
out_1,nested_spheres,base_torus_one_hole_e_0.3_copy,combined,0.3,30,,trial_000011,0.560621,0.308085,0.919192,,,,300,113,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/nested_spheres/base_torus_one_hole_e_0.3_copy/runs/trials/trial_000011
out_1,nested_spheres,base_torus_one_hole_e_0.3_copy,combined,0.3,30,,trial_000012,0.496022,0.262563,0.966330,,,,300,113,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/nested_spheres/base_torus_one_hole_e_0.3_copy/runs/trials/trial_000012
out_1,nested_spheres,base_torus_one_hole_e_0.3_copy,combined,0.3,30,,trial_000013,0.521498,0.272835,0.882155,,,,300,113,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/nested_spheres/base_torus_one_hole_e_0.3_copy/runs/trials/trial_000013
out_1,nested_spheres,base_torus_one_hole_e_0.3_copy,combined,0.3,30,,trial_000014,0.512321,0.287344,0.946128,,,,300,113,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/nested_spheres/base_torus_one_hole_e_0.3_copy/runs/trials/trial_000014
out_1,nested_spheres,base_torus_one_hole_e_0.3_copy,combined,0.3,30,,trial_000015,0.493013,0.277257,0.966330,,,,300,113,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/nested_spheres/base_torus_one_hole_e_0.3_copy/runs/trials/trial_000015
out_1,nested_spheres,baseline/base_torus_one_hole_e_0.1,baseline,0.3,30,,trial_000001,0.647269,0.394179,0.861953,,,,300,113,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/nested_spheres/baseline/base_torus_one_hole_e_0.1/runs/trials/trial_000001
out_1,nested_spheres,baseline/base_torus_one_hole_e_0.1,baseline,0.3,30,,trial_000002,0.650249,0.419437,0.865320,,,,300,113,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/nested_spheres/baseline/base_torus_one_hole_e_0.1/runs/trials/trial_000002
out_1,nested_spheres,baseline/base_torus_one_hole_e_0.1,baseline,0.3,30,,trial_000003,0.633920,0.412206,0.986532,,,,300,113,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/nested_spheres/baseline/base_torus_one_hole_e_0.1/runs/trials/trial_000003
out_1,nested_spheres,baseline/base_torus_one_hole_e_0.1,baseline,0.3,30,,trial_000004,0.644021,0.375621,0.872054,,,,300,113,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/nested_spheres/baseline/base_torus_one_hole_e_0.1/runs/trials/trial_000004
out_1,nested_spheres,baseline/base_torus_one_hole_e_0.1,baseline,0.3,30,,trial_000005,0.644051,0.377448,0.868687,,,,300,113,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/nested_spheres/baseline/base_torus_one_hole_e_0.1/runs/trials/trial_000005
out_1,nested_spheres,baseline/base_torus_one_hole_e_0.1,baseline,0.3,30,,trial_000006,0.647180,0.393918,0.861953,,,,300,113,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/nested_spheres/baseline/base_torus_one_hole_e_0.1/runs/trials/trial_000006
out_1,nested_spheres,baseline/base_torus_one_hole_e_0.1,baseline,0.3,30,,trial_000007,0.649832,0.405088,0.858586,,,,300,113,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/nested_spheres/baseline/base_torus_one_hole_e_0.1/runs/trials/trial_000007
out_1,nested_spheres,baseline/base_torus_one_hole_e_0.1,baseline,0.3,30,,trial_000008,0.651500,0.425571,0.888889,,,,300,113,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/nested_spheres/baseline/base_torus_one_hole_e_0.1/runs/trials/trial_000008
out_1,nested_spheres,baseline/base_torus_one_hole_e_0.1,baseline,0.3,30,,trial_000009,0.652186,0.415825,0.888889,,,,300,113,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/nested_spheres/baseline/base_torus_one_hole_e_0.1/runs/trials/trial_000009
out_1,nested_spheres,baseline/base_torus_one_hole_e_0.1,baseline,0.3,30,,trial_000010,0.644290,0.376982,0.865320,,,,300,113,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/nested_spheres/baseline/base_torus_one_hole_e_0.1/runs/trials/trial_000010
out_1,nested_spheres,baseline/base_torus_one_hole_e_0.1,baseline,0.3,30,,trial_000011,0.650487,0.420774,0.878788,,,,300,113,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/nested_spheres/baseline/base_torus_one_hole_e_0.1/runs/trials/trial_000011
out_1,nested_spheres,baseline/base_torus_one_hole_e_0.1,baseline,0.3,30,,trial_000012,0.649176,0.393928,0.848485,,,,300,113,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/nested_spheres/baseline/base_torus_one_hole_e_0.1/runs/trials/trial_000012
out_1,nested_spheres,baseline/base_torus_one_hole_e_0.1,baseline,0.3,30,,trial_000013,0.651143,0.433450,0.936027,,,,300,113,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/nested_spheres/baseline/base_torus_one_hole_e_0.1/runs/trials/trial_000013
out_1,nested_spheres,baseline/base_torus_one_hole_e_0.1,baseline,0.3,30,,trial_000014,0.651143,0.433450,0.936027,,,,300,113,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/nested_spheres/baseline/base_torus_one_hole_e_0.1/runs/trials/trial_000014
out_1,nested_spheres,baseline/base_torus_one_hole_e_0.1,baseline,0.3,30,,trial_000015,0.650487,0.420774,0.878788,,,,300,113,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/nested_spheres/baseline/base_torus_one_hole_e_0.1/runs/trials/trial_000015
out_1,nested_spheres,baseline/base_torus_one_hole_e_0.2,baseline,0.2,30,,trial_000001,0.662788,0.332447,0.851852,,,,300,79,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/nested_spheres/baseline/base_torus_one_hole_e_0.2/runs/trials/trial_000001
out_1,nested_spheres,baseline/base_torus_one_hole_e_0.2,baseline,0.2,30,,trial_000002,0.682521,0.373410,0.821549,,,,300,79,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/nested_spheres/baseline/base_torus_one_hole_e_0.2/runs/trials/trial_000002
out_1,nested_spheres,baseline/base_torus_one_hole_e_0.2,baseline,0.2,30,,trial_000003,0.693858,0.414082,0.959596,,,,300,79,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/nested_spheres/baseline/base_torus_one_hole_e_0.2/runs/trials/trial_000003
out_1,nested_spheres,baseline/base_torus_one_hole_e_0.2,baseline,0.2,30,,trial_000004,0.648638,0.308455,0.865320,,,,300,79,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/nested_spheres/baseline/base_torus_one_hole_e_0.2/runs/trials/trial_000004
out_1,nested_spheres,baseline/base_torus_one_hole_e_0.2,baseline,0.2,30,,trial_000005,0.649491,0.315510,0.845118,,,,300,79,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/nested_spheres/baseline/base_torus_one_hole_e_0.2/runs/trials/trial_000005
out_1,nested_spheres,baseline/base_torus_one_hole_e_0.2,baseline,0.2,30,,trial_000006,0.662916,0.332519,0.851852,,,,300,79,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/nested_spheres/baseline/base_torus_one_hole_e_0.2/runs/trials/trial_000006
out_1,nested_spheres,baseline/base_torus_one_hole_e_0.2,baseline,0.2,30,,trial_000007,0.666795,0.338320,0.828283,,,,300,79,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/nested_spheres/baseline/base_torus_one_hole_e_0.2/runs/trials/trial_000007
out_1,nested_spheres,baseline/base_torus_one_hole_e_0.2,baseline,0.2,30,,trial_000008,0.686869,0.390537,0.892256,,,,300,79,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/nested_spheres/baseline/base_torus_one_hole_e_0.2/runs/trials/trial_000008
out_1,nested_spheres,baseline/base_torus_one_hole_e_0.2,baseline,0.2,30,,trial_000009,0.684013,0.362089,0.791246,,,,300,79,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/nested_spheres/baseline/base_torus_one_hole_e_0.2/runs/trials/trial_000009
out_1,nested_spheres,baseline/base_torus_one_hole_e_0.2,baseline,0.2,30,,trial_000010,0.647189,0.310574,0.841751,,,,300,79,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/nested_spheres/baseline/base_torus_one_hole_e_0.2/runs/trials/trial_000010
out_1,nested_spheres,baseline/base_torus_one_hole_e_0.2,baseline,0.2,30,,trial_000011,0.681115,0.362329,0.794613,,,,300,79,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/nested_spheres/baseline/base_torus_one_hole_e_0.2/runs/trials/trial_000011
out_1,nested_spheres,baseline/base_torus_one_hole_e_0.2,baseline,0.2,30,,trial_000012,0.688318,0.391799,0.875421,,,,300,79,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/nested_spheres/baseline/base_torus_one_hole_e_0.2/runs/trials/trial_000012
out_1,nested_spheres,baseline/base_torus_one_hole_e_0.2,baseline,0.2,30,,trial_000013,0.682521,0.373410,0.821549,,,,300,79,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/nested_spheres/baseline/base_torus_one_hole_e_0.2/runs/trials/trial_000013
out_1,nested_spheres,baseline/base_torus_one_hole_e_0.2,baseline,0.2,30,,trial_000014,0.690534,0.409939,0.966330,,,,300,79,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/nested_spheres/baseline/base_torus_one_hole_e_0.2/runs/trials/trial_000014
out_1,nested_spheres,baseline/base_torus_one_hole_e_0.2,baseline,0.2,30,,trial_000015,0.683416,0.416211,0.969697,,,,300,79,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/nested_spheres/baseline/base_torus_one_hole_e_0.2/runs/trials/trial_000015
out_1,nested_spheres,baseline/base_torus_one_hole_e_0.3_copy,baseline,0.3,30,,trial_000001,0.647269,0.394179,0.861953,,,,300,113,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/nested_spheres/baseline/base_torus_one_hole_e_0.3_copy/runs/trials/trial_000001
out_1,nested_spheres,baseline/base_torus_one_hole_e_0.3_copy,baseline,0.3,30,,trial_000002,0.650249,0.419437,0.865320,,,,300,113,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/nested_spheres/baseline/base_torus_one_hole_e_0.3_copy/runs/trials/trial_000002
out_1,nested_spheres,baseline/base_torus_one_hole_e_0.3_copy,baseline,0.3,30,,trial_000003,0.633920,0.412206,0.986532,,,,300,113,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/nested_spheres/baseline/base_torus_one_hole_e_0.3_copy/runs/trials/trial_000003
out_1,nested_spheres,baseline/base_torus_one_hole_e_0.3_copy,baseline,0.3,30,,trial_000004,0.644021,0.375621,0.872054,,,,300,113,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/nested_spheres/baseline/base_torus_one_hole_e_0.3_copy/runs/trials/trial_000004
out_1,nested_spheres,baseline/base_torus_one_hole_e_0.3_copy,baseline,0.3,30,,trial_000005,0.644051,0.377448,0.868687,,,,300,113,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/nested_spheres/baseline/base_torus_one_hole_e_0.3_copy/runs/trials/trial_000005
out_1,nested_spheres,baseline/base_torus_one_hole_e_0.3_copy,baseline,0.3,30,,trial_000006,0.647180,0.393918,0.861953,,,,300,113,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/nested_spheres/baseline/base_torus_one_hole_e_0.3_copy/runs/trials/trial_000006
out_1,nested_spheres,baseline/base_torus_one_hole_e_0.3_copy,baseline,0.3,30,,trial_000007,0.649832,0.405088,0.858586,,,,300,113,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/nested_spheres/baseline/base_torus_one_hole_e_0.3_copy/runs/trials/trial_000007
out_1,nested_spheres,baseline/base_torus_one_hole_e_0.3_copy,baseline,0.3,30,,trial_000008,0.651500,0.425571,0.888889,,,,300,113,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/nested_spheres/baseline/base_torus_one_hole_e_0.3_copy/runs/trials/trial_000008
out_1,nested_spheres,baseline/base_torus_one_hole_e_0.3_copy,baseline,0.3,30,,trial_000009,0.652186,0.415825,0.888889,,,,300,113,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/nested_spheres/baseline/base_torus_one_hole_e_0.3_copy/runs/trials/trial_000009
out_1,nested_spheres,baseline/base_torus_one_hole_e_0.3_copy,baseline,0.3,30,,trial_000010,0.644290,0.376982,0.865320,,,,300,113,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/nested_spheres/baseline/base_torus_one_hole_e_0.3_copy/runs/trials/trial_000010
out_1,nested_spheres,baseline/base_torus_one_hole_e_0.3_copy,baseline,0.3,30,,trial_000011,0.650487,0.420774,0.878788,,,,300,113,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/nested_spheres/baseline/base_torus_one_hole_e_0.3_copy/runs/trials/trial_000011
out_1,nested_spheres,baseline/base_torus_one_hole_e_0.3_copy,baseline,0.3,30,,trial_000012,0.649176,0.393928,0.848485,,,,300,113,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/nested_spheres/baseline/base_torus_one_hole_e_0.3_copy/runs/trials/trial_000012
out_1,nested_spheres,baseline/base_torus_one_hole_e_0.3_copy,baseline,0.3,30,,trial_000013,0.651143,0.433450,0.936027,,,,300,113,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/nested_spheres/baseline/base_torus_one_hole_e_0.3_copy/runs/trials/trial_000013
out_1,nested_spheres,baseline/base_torus_one_hole_e_0.3_copy,baseline,0.3,30,,trial_000014,0.651143,0.433450,0.936027,,,,300,113,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/nested_spheres/baseline/base_torus_one_hole_e_0.3_copy/runs/trials/trial_000014
out_1,nested_spheres,baseline/base_torus_one_hole_e_0.3_copy,baseline,0.3,30,,trial_000015,0.650487,0.420774,0.878788,,,,300,113,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/nested_spheres/baseline/base_torus_one_hole_e_0.3_copy/runs/trials/trial_000015
out_1,nested_spheres,topology_only/base_torus_one_hole_e_0.1,topology_only,0.3,30,,trial_000001,0.557463,0.289487,0.929293,,,,300,113,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/nested_spheres/topology_only/base_torus_one_hole_e_0.1/runs/trials/trial_000001
out_1,nested_spheres,topology_only/base_torus_one_hole_e_0.1,topology_only,0.3,30,,trial_000002,0.458896,0.253362,0.936027,,,,300,113,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/nested_spheres/topology_only/base_torus_one_hole_e_0.1/runs/trials/trial_000002
out_1,nested_spheres,topology_only/base_torus_one_hole_e_0.1,topology_only,0.3,30,,trial_000003,0.453622,0.251971,0.952862,,,,300,113,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/nested_spheres/topology_only/base_torus_one_hole_e_0.1/runs/trials/trial_000003
out_1,nested_spheres,topology_only/base_torus_one_hole_e_0.1,topology_only,0.3,30,,trial_000004,0.455529,0.257040,0.942761,,,,300,113,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/nested_spheres/topology_only/base_torus_one_hole_e_0.1/runs/trials/trial_000004
out_1,nested_spheres,topology_only/base_torus_one_hole_e_0.1,topology_only,0.3,30,,trial_000005,0.413545,0.244655,0.989899,,,,300,113,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/nested_spheres/topology_only/base_torus_one_hole_e_0.1/runs/trials/trial_000005
out_1,nested_spheres,topology_only/base_torus_one_hole_e_0.1,topology_only,0.3,30,,trial_000006,0.477012,0.256211,0.942761,,,,300,113,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/nested_spheres/topology_only/base_torus_one_hole_e_0.1/runs/trials/trial_000006
out_1,nested_spheres,topology_only/base_torus_one_hole_e_0.1,topology_only,0.3,30,,trial_000007,0.462144,0.252900,0.962963,,,,300,113,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/nested_spheres/topology_only/base_torus_one_hole_e_0.1/runs/trials/trial_000007
out_1,nested_spheres,topology_only/base_torus_one_hole_e_0.1,topology_only,0.3,30,,trial_000008,0.436131,0.243739,0.952862,,,,300,113,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/nested_spheres/topology_only/base_torus_one_hole_e_0.1/runs/trials/trial_000008
out_1,nested_spheres,topology_only/base_torus_one_hole_e_0.1,topology_only,0.3,30,,trial_000009,0.410417,0.245993,0.986532,,,,300,113,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/nested_spheres/topology_only/base_torus_one_hole_e_0.1/runs/trials/trial_000009
out_1,nested_spheres,topology_only/base_torus_one_hole_e_0.1,topology_only,0.3,30,,trial_000010,0.455529,0.256991,0.976431,,,,300,113,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/nested_spheres/topology_only/base_torus_one_hole_e_0.1/runs/trials/trial_000010
out_1,nested_spheres,topology_only/base_torus_one_hole_e_0.1,topology_only,0.3,30,,trial_000011,0.560621,0.308085,0.919192,,,,300,113,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/nested_spheres/topology_only/base_torus_one_hole_e_0.1/runs/trials/trial_000011
out_1,nested_spheres,topology_only/base_torus_one_hole_e_0.1,topology_only,0.3,30,,trial_000012,0.496022,0.262563,0.966330,,,,300,113,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/nested_spheres/topology_only/base_torus_one_hole_e_0.1/runs/trials/trial_000012
out_1,nested_spheres,topology_only/base_torus_one_hole_e_0.1,topology_only,0.3,30,,trial_000013,0.521498,0.272835,0.882155,,,,300,113,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/nested_spheres/topology_only/base_torus_one_hole_e_0.1/runs/trials/trial_000013
out_1,nested_spheres,topology_only/base_torus_one_hole_e_0.1,topology_only,0.3,30,,trial_000014,0.512321,0.287344,0.946128,,,,300,113,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/nested_spheres/topology_only/base_torus_one_hole_e_0.1/runs/trials/trial_000014
out_1,nested_spheres,topology_only/base_torus_one_hole_e_0.1,topology_only,0.3,30,,trial_000015,0.493013,0.277257,0.966330,,,,300,113,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/nested_spheres/topology_only/base_torus_one_hole_e_0.1/runs/trials/trial_000015
out_1,nested_spheres,topology_only/base_torus_one_hole_e_0.2,topology_only,0.2,30,,trial_000001,0.502152,0.204945,0.936027,,,,300,79,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/nested_spheres/topology_only/base_torus_one_hole_e_0.2/runs/trials/trial_000001
out_1,nested_spheres,topology_only/base_torus_one_hole_e_0.2,topology_only,0.2,30,,trial_000002,0.487875,0.202922,0.925926,,,,300,79,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/nested_spheres/topology_only/base_torus_one_hole_e_0.2/runs/trials/trial_000002
out_1,nested_spheres,topology_only/base_torus_one_hole_e_0.2,topology_only,0.2,30,,trial_000003,0.492605,0.206592,0.956229,,,,300,79,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/nested_spheres/topology_only/base_torus_one_hole_e_0.2/runs/trials/trial_000003
